Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,591,383.3019751567423,798.6980248432577,273.35328230440746,908.6467176955925,Native fable 80% and 95% model intervals,Smooth
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,602,394.3019751567423,809.6980248432577,284.35328230440746,919.6467176955925,Native fable 80% and 95% model intervals,Smooth
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,501,293.3019751567423,708.6980248432577,183.35328230440746,818.6467176955925,Native fable 80% and 95% model intervals,Smooth
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,545,337.3019751567423,752.6980248432577,227.35328230440746,862.6467176955925,Native fable 80% and 95% model intervals,Smooth
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,532,324.3019751567423,739.6980248432577,214.35328230440746,849.6467176955925,Native fable 80% and 95% model intervals,Smooth
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,498,290.3019751567423,705.6980248432577,180.35328230440746,815.6467176955925,Native fable 80% and 95% model intervals,Smooth
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,540,332.3019751567423,747.6980248432577,222.35328230440746,857.6467176955925,Native fable 80% and 95% model intervals,Smooth
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,659,451.3019751567423,866.6980248432577,341.35328230440746,976.6467176955925,Native fable 80% and 95% model intervals,Smooth
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.01709860004115,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,752.9142857142857,502.0313659711344,1003.797205457437,369.22197066969346,1136.606600758878,Native fable 80% and 95% model intervals,Smooth
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,773.8285714285714,414.1324914992484,1133.5246513578945,223.72088868220885,1323.936254174934,Native fable 80% and 95% model intervals,Smooth
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,794.7428571428572,348.29342944357086,1241.1922848421436,111.95737840383015,1477.5283358818842,Native fable 80% and 95% model intervals,Smooth
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,815.657142857143,293.4026989810343,1337.9115867332516,16.937896372367618,1614.3763893419182,Native fable 80% and 95% model intervals,Smooth
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,836.5714285714287,245.23471579055308,1427.9081413523043,0,1740.9428880954165,Native fable 80% and 95% model intervals,Smooth
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,857.4857142857144,201.6615742180702,1513.3098543533586,0,1860.4821830062697,Native fable 80% and 95% model intervals,Smooth
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,878.4000000000001,161.44233835793148,1595.3576616420687,0,1974.8921217675372,Native fable 80% and 95% model intervals,Smooth
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,899.3142857142858,123.78345746960156,1674.8451139589702,0,2085.386335506651,Native fable 80% and 95% model intervals,Smooth
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,920.2285714285715,88.14406033169155,1752.3130825254516,0,2192.7920153743203,Native fable 80% and 95% model intervals,Smooth
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,941.1428571428573,54.13778797154396,1828.1479263141707,0,2297.700046428839,Native fable 80% and 95% model intervals,Smooth
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,962.057142857143,21.478521506059906,1902.6357642082262,0,2400.548009740877,Native fable 80% and 95% model intervals,Smooth
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,982.9714285714288,0,1975.9946328464482,0,2501.6693635737665,Native fable 80% and 95% model intervals,Smooth
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.0007741818895,822.6122146364926,284.34823072054024,935.2647580978419,Native fable 80% and 95% model intervals,Smooth
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.0007730736811,822.612215744701,284.3482290256819,935.2647597927001,Native fable 80% and 95% model intervals,Smooth
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.00077196547284,822.6122168529092,284.3482273308236,935.2647614875584,Native fable 80% and 95% model intervals,Smooth
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.00077085726446,822.6122179611176,284.34822563596515,935.2647631824169,Native fable 80% and 95% model intervals,Smooth
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.0007697490562,822.6122190693259,284.3482239411068,935.2647648772752,Native fable 80% and 95% model intervals,Smooth
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.00076864084787,822.6122201775343,284.3482222462485,935.2647665721336,Native fable 80% and 95% model intervals,Smooth
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.0007675326396,822.6122212857424,284.34822055139017,935.264768266992,Native fable 80% and 95% model intervals,Smooth
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.0007664244313,822.6122223939508,284.34821885653184,935.2647699618502,Native fable 80% and 95% model intervals,Smooth
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.000765316223,822.612223502159,284.3482171616735,935.2647716567085,Native fable 80% and 95% model intervals,Smooth
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.00076420801474,822.6122246103673,284.3482154668152,935.2647733515669,Native fable 80% and 95% model intervals,Smooth
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.0007630998065,822.6122257185756,284.3482137719569,935.2647750464251,Native fable 80% and 95% model intervals,Smooth
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ETS,609.806494409191,397.0007619915982,822.6122268267839,284.3482120770986,935.2647767412834,Native fable 80% and 95% model intervals,Smooth
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Mean,609.75,397.1240943322665,822.3759056677335,284.5667389488745,934.9332610511256,Native fable 80% and 95% model intervals,Smooth
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,486.7168269619083,977.2831730380917,356.87175850464473,1107.1282414953553,Native fable 80% and 95% model intervals,Smooth
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,385.11721006762406,1078.882789932376,201.48855324809892,1262.511446751901,Native fable 80% and 95% model intervals,Smooth
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,307.15708205631665,1156.8429179436835,82.2588263760772,1381.7411736239228,Native fable 80% and 95% model intervals,Smooth
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,241.43365392381662,1222.5663460761834,0,1482.2564829907105,Native fable 80% and 95% model intervals,Smooth
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,183.5301513499835,1280.4698486500165,0,1570.8122482635717,Native fable 80% and 95% model intervals,Smooth
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,131.18138356588304,1332.8186164341168,0,1650.8727797711636,Native fable 80% and 95% model intervals,Smooth
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,83.04172335238616,1380.9582766476137,0,1724.4960367536905,Native fable 80% and 95% model intervals,Smooth
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,38.234420135248115,1425.765579864752,0,1793.0228935038022,Native fable 80% and 95% model intervals,Smooth
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,0,1467.8495191142752,0,1857.3847244860658,Native fable 80% and 95% model intervals,Smooth
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,0,1507.6534985135722,0,1918.2596577790107,Native fable 80% and 95% model intervals,Smooth
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,0,1545.5122523551681,0,1976.1596253059224,Native fable 80% and 95% model intervals,Smooth
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Naive,732,0,1581.6858358873667,0,2031.4823472478456,Native fable 80% and 95% model intervals,Smooth
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,756,462.10678257627455,1049.8932174237254,306.5291110105905,1205.4708889894096,Native fable 80% and 95% model intervals,Smooth
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,758,464.10678257627455,1051.8932174237254,308.5291110105905,1207.4708889894096,Native fable 80% and 95% model intervals,Smooth
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,759,465.10678257627455,1052.8932174237254,309.5291110105905,1208.4708889894096,Native fable 80% and 95% model intervals,Smooth
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,660,366.10678257627455,953.8932174237254,210.5291110105905,1109.4708889894096,Native fable 80% and 95% model intervals,Smooth
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,566,272.10678257627455,859.8932174237254,116.5291110105905,1015.4708889894096,Native fable 80% and 95% model intervals,Smooth
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,636,342.10678257627455,929.8932174237254,186.5291110105905,1085.4708889894096,Native fable 80% and 95% model intervals,Smooth
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,572,278.10678257627455,865.8932174237254,122.5291110105905,1021.4708889894096,Native fable 80% and 95% model intervals,Smooth
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,624,330.10678257627455,917.8932174237254,174.5291110105905,1073.4708889894096,Native fable 80% and 95% model intervals,Smooth
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,563,269.10678257627455,856.8932174237254,113.5291110105905,1012.4708889894096,Native fable 80% and 95% model intervals,Smooth
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,617,323.10678257627455,910.8932174237254,167.5291110105905,1066.4708889894096,Native fable 80% and 95% model intervals,Smooth
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,732,438.10678257627455,1025.8932174237254,282.5291110105905,1181.4708889894096,Native fable 80% and 95% model intervals,Smooth
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Seasonal_Naive,732,438.10678257627455,1025.8932174237254,282.5291110105905,1181.4708889894096,Native fable 80% and 95% model intervals,Smooth
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Heavy Duty,BRG-04,ARIMA,612.1148267998378,0,1594.7406861192642,0,2114.9113948999848,Native fable 80% and 95% model intervals,Erratic
