Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units,Selected_Model
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Premium,BRG-08,Mean,671.6111111111111,0.0,2426.5388746706667,0.0,3355.5415158814267,Native fable 80% and 95% model intervals,Lumpy,,,,,,,,,,,,,Mean
2026-07-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,404.0,305.66579316570886,502.33420683429114,253.6108084721344,554.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-08-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,362.0,263.66579316570886,460.33420683429114,211.6108084721344,512.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-09-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,349.0,250.6657931657089,447.33420683429114,198.6108084721344,499.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-10-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,355.0,256.66579316570886,453.33420683429114,204.6108084721344,505.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-11-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,276.0,177.66579316570886,374.33420683429114,125.61080847213438,426.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-12-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,321.0,222.6657931657089,419.33420683429114,170.61080847213438,471.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-01-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,276.0,177.66579316570886,374.33420683429114,125.61080847213438,426.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-02-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,335.0,236.6657931657089,433.33420683429114,184.6108084721344,485.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-03-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,342.0,243.6657931657089,440.33420683429114,191.6108084721344,492.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-04-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,366.0,267.66579316570886,464.33420683429114,215.6108084721344,516.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-05-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,377.0,278.66579316570886,475.33420683429114,226.6108084721344,527.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2027-06-01,CNV,Conveying Components,Conveying Components Core,CNV-01,Seasonal_Naive,348.0,249.6657931657089,446.33420683429114,197.6108084721344,498.3891915278656,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Seasonal_Naive
2026-07-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-08-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-09-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-10-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-11-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-12-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-01-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-02-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-03-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-04-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-05-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2027-06-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Mean,405.27777777777777,254.159563469602,556.3959920859536,174.16241307829776,636.3931424772578,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,,Mean
2026-07-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,159.47735595703125,14.167892456054688,283.6378173828125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,14.167892456054688,66.6486587524414,103.68329620361328,133.67471313476562,159.47735595703125,183.80520629882812,207.53903198242188,235.6283264160156,283.6378173828125,TiRex2
2026-08-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,163.49398803710938,7.1468505859375,295.2777404785156,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,7.1468505859375,65.328369140625,105.06332397460938,136.11175537109375,163.49398803710938,189.4405517578125,214.66783142089844,245.08477783203125,295.2777404785156,TiRex2
2026-09-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,152.38076782226562,0.88763427734375,293.2792053222656,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.88763427734375,58.78828430175781,96.03311157226562,125.62738037109376,152.38076782226562,178.46456909179688,205.5603485107422,240.256591796875,293.2792053222656,TiRex2
2026-10-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,395.7299499511719,199.8405303955078,602.8411254882812,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,199.8405303955078,265.0462341308594,312.9285888671875,355.0184631347656,395.7299499511719,437.1110229492187,480.9967956542969,532.321533203125,602.8411254882812,TiRex2
2026-11-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,521.7857055664062,292.57220458984375,769.4331665039062,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,292.57220458984375,363.2138671875,419.20953369140625,471.185791015625,521.7857055664062,572.8763427734375,625.1575927734375,685.290283203125,769.4331665039062,TiRex2
2026-12-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,1269.4013671875,936.8878173828124,1687.2410888671875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,936.8878173828124,1031.395751953125,1112.481689453125,1191.4415283203125,1269.4013671875,1347.666748046875,1431.0567626953125,1533.363037109375,1687.2410888671875,TiRex2
2027-01-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,1627.8958740234375,1246.7293701171875,2060.0673828125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,1246.7293701171875,1372.465576171875,1469.237548828125,1552.9808349609375,1627.8958740234375,1698.4267578125,1772.26318359375,1874.933349609375,2060.0673828125,TiRex2
2027-02-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,81.0130615234375,0.0,239.6151885986328,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,0.0,20.87015151977539,53.55450820922851,81.0130615234375,107.70079040527344,135.66644287109375,175.35916137695312,239.6151885986328,TiRex2
2027-03-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,56.934722900390625,0.0,196.13832092285156,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,0.0,7.030239105224609,33.139442443847656,56.934722900390625,80.6417236328125,105.17086029052734,138.71556091308594,196.13832092285156,TiRex2
2027-04-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,145.72332763671875,0.0,299.99127197265625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,37.856651306152344,79.98471069335938,114.43101501464844,145.72332763671875,175.1187744140625,203.75732421875,239.8765869140625,299.99127197265625,TiRex2
2027-05-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,163.01364135742188,0.0,324.5089416503906,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,53.95716857910156,96.98111724853516,131.27220153808594,163.01364135742188,194.4508514404297,225.5560760498047,263.8920593261719,324.5089416503906,TiRex2
2027-06-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,157.3060302734375,0.0,325.49072265625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,57.5667724609375,96.56266784667967,127.56897735595705,157.3060302734375,188.06979370117188,220.08934020996097,260.89190673828125,325.49072265625,TiRex2
2026-07-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,607.54541015625,533.3005981445312,680.8474731445312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,533.3005981445312,561.790283203125,580.1882934570312,594.6525268554688,607.54541015625,620.3764038085938,634.7443237304688,652.8405151367188,680.8474731445312,TiRex2
2026-08-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,592.09375,504.68218994140625,669.9461059570312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,504.68218994140625,539.6644287109375,561.6685180664062,578.1187133789062,592.09375,605.7039794921875,620.7830200195312,640.137451171875,669.9461059570312,TiRex2
2026-09-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,570.5494995117188,469.9404602050781,654.23779296875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,469.9404602050781,510.819091796875,536.2958984375,554.9906616210938,570.5494995117188,585.5695190429688,602.2199096679688,623.2828979492188,654.23779296875,TiRex2
2026-10-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,565.3134765625,458.9885864257813,649.258056640625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,458.9885864257813,502.8481140136719,529.9171752929688,549.4675903320312,565.3134765625,580.48779296875,597.3958740234375,618.62744140625,649.258056640625,TiRex2
2026-11-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,562.45361328125,455.3807678222656,651.809326171875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,455.3807678222656,499.5470275878906,526.395751953125,546.0484008789062,562.45361328125,578.4137573242188,596.5314331054688,619.4141845703125,651.809326171875,TiRex2
2026-12-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,578.2728881835938,479.53948974609375,665.9714965820312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,479.53948974609375,520.572265625,545.19287109375,563.1128540039062,578.2728881835938,593.2527465820312,610.5836181640625,633.213623046875,665.9714965820312,TiRex2
2027-01-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,593.5111083984375,500.0378112792969,684.6827392578125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,500.0378112792969,538.2365112304688,561.2156982421875,578.4196166992188,593.5111083984375,608.9005126953125,626.6758422851562,650.0379028320312,684.6827392578125,TiRex2
2027-02-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,610.8566284179688,510.0852661132813,710.3954467773438,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,510.0852661132813,550.3212890625,574.9230346679688,593.817626953125,610.8566284179688,628.24267578125,647.8424072265625,672.983642578125,710.3954467773438,TiRex2
2027-03-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,641.8134765625,539.520751953125,757.083740234375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,539.520751953125,578.4420776367188,603.380126953125,623.2966918945312,641.8134765625,661.1895141601562,683.2118530273438,712.1810913085938,757.083740234375,TiRex2
2027-04-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,658.0213012695312,543.5614624023438,779.9199829101562,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,543.5614624023438,585.5856323242188,613.766845703125,636.6997680664062,658.0213012695312,679.7724609375,703.1763916015625,732.9095458984375,779.9199829101562,TiRex2
2027-05-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,675.071533203125,565.6510620117188,793.529296875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,565.6510620117188,605.962890625,632.9760131835938,654.892822265625,675.071533203125,695.7686157226562,717.9805297851562,746.4711303710938,793.529296875,TiRex2
2027-06-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,TiRex2,665.0634155273438,551.1207275390625,779.9551391601562,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,551.1207275390625,593.4630126953125,621.7149047851562,644.4200439453125,665.0634155273438,685.7879638671875,707.5323486328125,735.0140991210938,779.9551391601562,TiRex2
2026-07-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,1935.278076171875,1561.7860107421875,2435.777587890625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,1561.7860107421875,1680.362548828125,1773.9320068359375,1857.8070068359375,1935.278076171875,2016.744140625,2111.34765625,2233.962646484375,2435.777587890625,TiRex2
2026-08-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,195.16879272460935,0.0,427.33392333984375,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Erratic,0.0,0.0,False,0.0,76.15437316894531,121.2883529663086,160.23681640625,195.16879272460935,232.84732055664065,277.37469482421875,335.87786865234375,427.33392333984375,TiRex2
