Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Quantile_Crossings,Raw_Quantile_Crossings,Quantile_Rearranged,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,539.5226602506812,397.9524985600142,681.0928219413481,323.0097819091014,756.035538592261,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,539.5226602506812,397.9524978520969,681.0928226492654,323.0097808264353,756.035539674927,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,539.5226602506812,397.9524971441796,681.0928233571827,323.0097797437692,756.0355407575931,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,539.5226602506812,397.9524964362622,681.0928240651001,323.009778661103,756.0355418402594,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,539.5226602506812,397.9524957283448,681.0928247730175,323.00977757843685,756.0355429229255,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,539.5226602506812,397.95249502042753,681.0928254809348,323.0097764957707,756.0355440055916,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,539.5226602506812,397.9524943125102,681.0928261888521,323.00977541310465,756.0355450882577,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,539.5226602506812,397.9524936045929,681.0928268967693,323.0097743304385,756.0355461709238,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,539.5226602506812,397.9524928966756,681.0928276046867,323.0097732477724,756.0355472535899,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,539.5277777777778,398.0770914456499,680.9784641099058,323.1976212291187,755.857934326437,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,476.9492962168033,841.0507037831967,380.57747501669496,937.422524983305,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,401.5414256702362,916.4585743297638,265.2510890984481,1052.748910901552,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,343.6789314938316,974.3210685061684,176.7580407573006,1141.2419592426995,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,294.8985924336065,1023.1014075663936,102.15495003338992,1215.84504996661,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,251.92225098909387,1066.0777490109062,36.42830767019632,1281.5716923298037,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,213.06866841660087,1104.9313315833992,0.0,1340.9931191063988,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,177.3391117853758,1140.6608882146245,0.0,1395.636760504493,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,144.08285134047242,1173.9171486595276,0.0,1446.4978218031038,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,112.84788865040969,1205.1521113495903,0.0,1494.2675749499151,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,83.30512640846575,1234.6948735915344,0.0,1539.449330842378,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,55.2061227310021,1262.793877268998,0.0,1582.4230485529752,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,659.0,28.357862987663225,1289.642137012337,0.0,1623.4839184853988,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,592.0,384.3019751567423,799.6980248432577,274.35328230440746,909.6467176955924,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,597.0,389.3019751567423,804.6980248432577,279.35328230440746,914.6467176955924,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,724.0,516.3019751567423,931.6980248432576,406.35328230440746,1041.6467176955923,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,570.0,362.3019751567423,777.6980248432577,252.35328230440743,887.6467176955925,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,591.0,383.3019751567423,798.6980248432577,273.35328230440746,908.6467176955924,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,602.0,394.3019751567423,809.6980248432577,284.35328230440746,919.6467176955924,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,501.0,293.3019751567423,708.6980248432577,183.35328230440743,818.6467176955925,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,545.0,337.3019751567423,752.6980248432577,227.35328230440743,862.6467176955925,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,532.0,324.3019751567423,739.6980248432577,214.35328230440743,849.6467176955925,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,498.0,290.3019751567423,705.6980248432577,180.35328230440743,815.6467176955925,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,540.0,332.3019751567423,747.6980248432577,222.35328230440743,857.6467176955925,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,659.0,451.3019751567423,866.6980248432577,341.35328230440746,976.6467176955924,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,599.8970336914062,498.2440490722656,711.9904174804688,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,498.2440490722656,535.1497802734375,559.9554443359375,580.6559448242188,599.8970336914062,619.3909912109375,641.2404174804688,668.794189453125,711.9904174804688
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,600.7354736328125,492.9398193359375,726.0245361328125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,492.9398193359375,533.0716552734375,559.5645751953125,580.8560791015625,600.7354736328125,621.6420288085938,645.3611450195312,676.1250610351562,726.0245361328125
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,587.6429443359375,471.0025634765625,715.4793090820312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,471.0025634765625,515.6968994140625,544.3966064453125,566.9913940429688,587.6429443359375,608.9722900390625,633.1836547851562,664.6577758789062,715.4793090820312
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,582.0023803710938,464.5521240234375,716.734619140625,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,464.5521240234375,510.69970703125,539.5921630859375,561.728759765625,582.0023803710938,603.679931640625,629.0326538085938,662.6068725585938,716.734619140625
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,576.8763427734375,456.4347534179687,714.1580200195312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,456.4347534179687,504.5873107910156,533.95751953125,556.2863159179688,576.8763427734375,598.8584594726562,624.58251953125,658.780517578125,714.1580200195312
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,570.61083984375,454.3024291992187,705.253173828125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,454.3024291992187,502.19329833984375,530.5252075195312,551.2365112304688,570.61083984375,591.8555297851562,617.0352783203125,650.79541015625,705.253173828125
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,566.7073974609375,446.9706726074219,701.834716796875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,446.9706726074219,496.9761047363281,526.1013793945312,547.0736694335938,566.7073974609375,588.29296875,613.690185546875,647.3902587890625,701.834716796875
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,562.3652954101562,444.497314453125,695.3230590820312,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,444.497314453125,495.1134338378906,523.7388305664062,543.6154174804688,562.3652954101562,583.3726806640625,608.2906494140625,641.5194702148438,695.3230590820312
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,558.9498291015625,439.87017822265625,690.5877685546875,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,439.87017822265625,491.1992492675781,520.2171630859375,540.26708984375,558.9498291015625,579.9510498046875,604.7236328125,637.7850341796875,690.5877685546875
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,556.8106689453125,437.6962890625,690.04736328125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,437.6962890625,489.5481567382813,518.7415771484375,538.482177734375,556.8106689453125,577.6890869140625,602.6078491210938,636.3084106445312,690.04736328125
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,556.3878173828125,434.00677490234375,688.53125,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,434.00677490234375,487.3121032714844,517.3784790039062,537.6935424804688,556.3878173828125,577.6956787109375,602.6867065429688,635.886962890625,688.53125
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,559.3493041992188,439.9564208984375,691.6282348632812,,,TiRex2 marginal q10-q90 after monotone rearrangement; no native 95% interval,Smooth,0.0,0.0,False,439.9564208984375,491.8616638183594,521.314697265625,541.1111450195312,559.3493041992188,580.373779296875,605.2566528320312,638.5951538085938,691.6282348632812
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,609.7500000000001,400.0170986000411,819.482901399959,288.99120716724804,930.5087928327522,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,752.9142857142857,502.0313659711344,1003.797205457437,369.22197066969346,1136.606600758878,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,773.8285714285714,414.1324914992484,1133.5246513578943,223.72088868220885,1323.936254174934,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,794.7428571428572,348.29342944357086,1241.1922848421436,111.95737840383016,1477.5283358818842,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,815.657142857143,293.4026989810343,1337.9115867332516,16.937896372367618,1614.3763893419182,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,836.5714285714287,245.23471579055308,1427.9081413523045,0.0,1740.9428880954165,Native fable 80% and 95% model intervals,Smooth,,,,,,,,,,,,
