Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Selected_Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Demand_Profile
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps High Capacity,HYP-06,Mean,386.1388888888889,299.4071197143993,472.8706580633785,253.4940945101294,518.7836832676485,Volatile
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,415.7714285714286,291.0705561134823,540.4723010293749,225.0579017579877,606.4849553848695,Volatile
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,417.54285714285714,238.75661281498196,596.3291014707323,144.1128920638448,690.9728222218695,Volatile
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,419.31428571428575,197.40745682594098,641.2211146026305,79.9370774629557,758.6914939656158,Volatile
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,421.0857142857143,161.50014798624483,680.6712805851837,24.08384987990172,818.0875786915269,Volatile
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,422.8571428571429,128.93436774083432,716.7799179734515,0,872.3732364364312,Volatile
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,424.62857142857143,98.65244467931285,750.60469817783,0,923.1660360345363,Volatile
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,426.40000000000003,70.03757399783854,782.7624260021615,0,971.4092990294496,Volatile
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,428.1714285714286,42.69532282794148,813.6475343149157,0,1017.7062584375424,Volatile
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,429.9428571428572,16.356852169885713,843.5288621158286,0,1062.4680680284246,Volatile
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,431.7142857142858,0,872.5984483887487,0,1105.9884260832182,Volatile
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,433.4857142857143,0,900.998507973911,0,1148.484831431017,Volatile
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Service Kit,HYP-07,Drift,435.2571428571429,0,928.8374155630559,0,1190.1230288599013,Volatile
2026-07-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,591.8385693796213,473.5610044732982,710.1161342859443,410.9486437393847,772.7284950198579,Volatile
2026-08-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2026-09-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2026-10-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2026-11-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2026-12-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2027-01-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2027-02-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2027-03-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2027-04-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2027-05-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2027-06-01,HYP,Hydraulic Pumps,Hydraulic Pumps Premium,HYP-08,ARIMA,538.3869126299851,410.5476595016487,666.2261657583215,342.8736467743407,733.9001784856295,Volatile
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,127.65714285714286,76.89914205520911,178.4151436590766,50.02947950458068,205.28480620970504,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,130.31428571428572,57.54148024711162,203.0870911814598,19.017884067748284,241.61068736082314,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,132.97142857142856,42.646904158276115,223.295952984581,0,271.1108679277035,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,135.6285714285714,29.96736695831123,241.28977589883158,0,297.22343884760323,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,138.28571428571428,18.64795906398237,257.92346950744616,0,321.25587149992487,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,140.94285714285712,8.258167959707976,273.62754632600627,0,343.86657795962435,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,143.59999999999997,0,288.65306938326984,0,365.4395259947145,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,146.25714285714284,0,303.1605878675424,0,386.22025439995446,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,148.91428571428568,0,317.2595294828584,0,406.37611840675675,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,151.57142857142853,0,331.0280614040264,0,426.02666439274435,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,154.2285714285714,0,344.5240704832586,0,445.2604226586594,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Core,PCK-01,Drift,156.88571428571424,0,357.791669344483,0,464.14485764096094,Intermittent
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,91.7599364940601,44.65866522112444,138.86120776699576,19.724758352964756,163.79511463515544,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,105.85389599706066,56.016307819306796,155.69148417481452,29.633882280150843,182.07390971397047,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,110.7273013935869,60.5725399552522,160.8820628319216,34.02221303410239,187.4323897530714,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,112.41242615599556,62.219876479675044,162.6049758323161,35.649545673679114,189.175306638312,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,112.99510812760148,62.79804225684168,163.19217399836128,36.22532072192263,189.76489553328034,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,113.19658773766268,62.99898192155944,163.39419355376592,36.42597455684124,189.96720091848414,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,113.26625530118542,63.068584927653184,163.46392567471767,36.49554338829641,190.03696721407442,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,113.29034493192135,63.09266683967501,163.4880230241677,36.519621214277805,190.0610686495649,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,113.29867463773638,63.10099562261275,163.49635365286002,36.52794950867383,190.06939976679894,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,113.30155488109608,63.103875755629915,163.49923400656223,36.53082958327917,190.072280178913,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,113.30255081084383,63.10487167218471,163.50022994950294,36.53182549285005,190.07327612883762,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Compact,PCK-02,ARIMA,113.30289518315496,63.10521604291844,163.50057432339148,36.532169862748745,190.0736205035612,Intermittent
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53421136189576,188.82253438481678,49.34265558663661,218.0140901600759,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53421105727648,188.82253468943605,49.34265512076165,218.01409062595087,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53421075265732,188.82253499405522,49.34265465488686,218.01409109182566,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53421044803805,188.8225352986745,49.34265418901188,218.01409155770065,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53421014341885,188.8225356032937,49.342653723137005,218.01409202357553,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53420983879965,188.82253590791288,49.34265325726214,218.01409248945038,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53420953418038,188.82253621253216,49.34265279138718,218.01409295532534,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53420922956118,188.82253651715135,49.34265232551232,218.01409342120022,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53420892494194,188.8225368217706,49.34265185963737,218.01409388707515,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53420862032273,188.82253712638982,49.34265139376251,218.01409435295002,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53420831570352,188.822537431009,49.34265092788765,218.0140948188249,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Standard,PCK-03,ETS,133.67837287335627,78.53420801108427,188.82253773562826,49.3426504620127,218.01409528469983,Intermittent
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686933481494,211.18878607398065,60.36014677587164,242.75550863292395,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686900838657,211.18878640040901,60.360146276642524,242.75550913215307,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686868195821,211.18878672683738,60.36014577741342,242.75550963138215,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686835552979,211.1887870532658,60.360145278184234,242.75551013061136,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686802910143,211.18878737969416,60.36014477895513,242.75551062984044,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686770267306,211.18878770612253,60.36014427972603,242.75551112906956,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686737624469,211.18878803255092,60.36014378049694,242.75551162829865,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686704981628,211.1887883589793,60.36014328126777,242.75551212752782,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686672338786,211.18878868540773,60.360142782038594,242.755512626757,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686639695953,211.18878901183606,60.360142282809505,242.75551312598608,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.92686607053116,211.18878933826443,60.36014178358042,242.75551362521517,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Heavy Duty,PCK-04,ETS,151.5578277043978,91.9268657441028,211.1887896646928,60.36014128435133,242.75551412444426,Intermittent
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Precision,PCK-05,Mean,187.52777777777777,113.15914729512102,261.89640826043455,73.79077238179626,301.26478317375927,Intermittent
2026-07-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment High Capacity,PCK-06,Mean,214.44444444444446,126.05024286949707,302.83864601939183,79.25717911154507,349.6317097773439,Intermittent
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,76.68561178891898,357.314388211081,2.407661462593495,431.5923385374065,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,18.565489195805696,415.4345108041943,0,520.4793955409589,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,460.0316494145358,0,588.6848332618088,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,497.62877642216205,0,646.184677074813,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,530.7525102612722,0,696.8430564202887,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,560.6986546879398,0,742.6417321272324,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,588.2369765706935,0,784.7579610297597,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,613.8690216083886,0,823.9587910819178,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,637.9431646332431,0,860.7770156122195,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,660.713055240095,0,895.6005582001305,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,682.3701783844227,0,928.7222698135008,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Service Kit,PCK-07,Naive,217,0,703.0632988290716,0,960.3696665236176,Intermittent
2026-07-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,296.8857142857143,128.5961429711709,465.17528560025767,39.509025264213676,554.262403307215,Intermittent
2026-08-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,300.77142857142854,59.49115665495046,542.0517004879066,0,669.7777610909998,Intermittent
2026-09-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,304.65714285714284,5.183655869445602,604.1306298448401,0,762.6623176790245,Intermittent
2026-10-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,308.5428571428571,0,658.865535813073,0,844.3151597340832,Intermittent
2026-11-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,312.4285714285714,0,709.0908950268738,0,919.0712451833856,Intermittent
2026-12-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,316.31428571428563,0,756.2340837727014,0,989.1135576766442,Intermittent
2027-01-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,320.19999999999993,0,801.1275085444108,0,1055.7151530879382,Intermittent
2027-02-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,324.0857142857142,0,844.303474666245,0,1119.690122158792,Intermittent
2027-03-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,327.9714285714285,0,886.124792751526,0,1181.5933358397297,Intermittent
2027-04-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,331.8571428571427,0,926.8506282545964,0,1241.8211534893642,Intermittent
2027-05-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,335.742857142857,0,966.6729066530091,0,1300.66709979592,Intermittent
2027-06-01,PCK,Packaging Equipment,Packaging Equipment Premium,PCK-08,Drift,339.62857142857126,0,1005.7378845851883,0,1358.3548549853958,Intermittent
2026-07-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,584.5413341125004,733.4586658874996,545.1252973348878,772.8747026651122,Stable
2026-08-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,553.6995448656911,764.3004551343089,497.9568510797948,820.0431489202052,Stable
2026-09-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,530.033807619055,787.966192380945,461.76322928722675,856.2367707127733,Stable
2026-10-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,510.0826682250007,807.9173317749993,431.25059466977575,886.7494053302242,Stable
2026-11-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,492.5053615616061,825.4946384383938,404.36842392323285,913.6315760767671,Stable
2026-12-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,476.6142616472499,841.3857383527501,380.06508385932364,937.9349161406764,Stable
2027-01-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,462.00088710802754,855.9991128919725,357.7158561266892,960.2841438733108,Stable
2027-02-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,448.39908973138216,869.6009102686178,336.9137021595896,981.0862978404105,Stable
2027-03-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,435.62400233750105,882.375997662499,317.37589200466357,1000.6241079953364,Stable
2027-04-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,423.5410242580185,894.4589757419815,298.89657170379934,1019.1034282962007,Stable
2027-05-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,412.04854286072873,905.9514571392713,281.32033814653903,1036.6796618534609,Stable
2027-06-01,SEA,Sealing Systems,Sealing Systems Core,SEA-01,Naive,659,401.06761523811,916.93238476189,264.5264585744535,1053.4735414255465,Stable
2026-07-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,888,790.848304004527,985.151695995473,739.4193027362156,1036.5806972637843,Stable
2026-08-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,929,831.848304004527,1026.151695995473,780.4193027362156,1077.5806972637843,Stable
2026-09-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,907,809.848304004527,1004.151695995473,758.4193027362156,1055.5806972637843,Stable
2026-10-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,872,774.848304004527,969.151695995473,723.4193027362156,1020.5806972637844,Stable
2026-11-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,871,773.848304004527,968.151695995473,722.4193027362156,1019.5806972637844,Stable
2026-12-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,850,752.848304004527,947.151695995473,701.4193027362156,998.5806972637844,Stable
2027-01-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,827,729.848304004527,924.151695995473,678.4193027362156,975.5806972637844,Stable
2027-02-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,854,756.848304004527,951.151695995473,705.4193027362156,1002.5806972637844,Stable
2027-03-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,661,563.848304004527,758.151695995473,512.4193027362156,809.5806972637844,Stable
2027-04-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,900,802.848304004527,997.151695995473,751.4193027362156,1048.5806972637843,Stable
2027-05-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,896,798.848304004527,993.151695995473,747.4193027362156,1044.5806972637843,Stable
2027-06-01,SEA,Sealing Systems,Sealing Systems Compact,SEA-02,Seasonal_Naive,892,794.848304004527,989.151695995473,743.4193027362156,1040.5806972637843,Stable
2026-07-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1178,1060.2255970608112,1295.7744029391888,997.8795941828339,1358.120405817166,Stable
2026-08-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1141,1023.2255970608113,1258.7744029391888,960.8795941828339,1321.120405817166,Stable
2026-09-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1126,1008.2255970608113,1243.7744029391888,945.8795941828339,1306.120405817166,Stable
2026-10-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,864,746.2255970608113,981.7744029391887,683.8795941828339,1044.120405817166,Stable
2026-11-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,940,822.2255970608113,1057.7744029391888,759.8795941828339,1120.120405817166,Stable
2026-12-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,907,789.2255970608113,1024.7744029391888,726.8795941828339,1087.120405817166,Stable
2027-01-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,862,744.2255970608113,979.7744029391887,681.8795941828339,1042.120405817166,Stable
2027-02-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1000,882.2255970608113,1117.7744029391888,819.8795941828339,1180.120405817166,Stable
2027-03-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1088,970.2255970608113,1205.7744029391888,907.8795941828339,1268.120405817166,Stable
2027-04-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,997,879.2255970608113,1114.7744029391888,816.8795941828339,1177.120405817166,Stable
2027-05-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1210,1092.2255970608112,1327.7744029391888,1029.879594182834,1390.120405817166,Stable
2027-06-01,SEA,Sealing Systems,Sealing Systems Standard,SEA-03,Seasonal_Naive,1207,1089.2255970608112,1324.7744029391888,1026.879594182834,1387.120405817166,Stable
2026-07-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,Naive,1370,1232.9414131269623,1507.0585868730377,1160.386979919179,1579.613020080821,Stable
2026-08-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,Naive,1370,1176.169887604459,1563.830112395541,1073.5624241517191,1666.4375758482809,Stable
2026-09-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,Naive,1370,1132.607563922306,1607.392436077694,1006.9395992920629,1733.060400707937,Stable
2026-10-01,SEA,Sealing Systems,Sealing Systems Heavy Duty,SEA-04,Naive,1370,1095.8828262539248,1644.1171737460752,950.7739598383582,1789.2260401616418,Stable
