Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units,Selected_Model
2026-09-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,518.0,428.7126981274952,607.2873018725048,381.44685563042617,654.5531443695738,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-10-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,497.0,407.7126981274952,586.2873018725048,360.44685563042617,633.5531443695738,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-11-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,387.0,297.7126981274952,476.2873018725048,250.4468556304262,523.5531443695738,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-12-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,404.0,314.7126981274952,493.2873018725048,267.44685563042617,540.5531443695738,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-01-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,370.0,280.7126981274952,459.2873018725048,233.4468556304262,506.55314436957383,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-02-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,318.0,228.71269812749517,407.2873018725048,181.4468556304262,454.55314436957383,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-03-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,308.0,218.71269812749517,397.2873018725048,171.4468556304262,444.55314436957383,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-04-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,439.0,349.7126981274952,528.2873018725048,302.44685563042617,575.5531443695738,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-05-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,408.0,318.7126981274952,497.2873018725048,271.44685563042617,544.5531443695738,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-06-01,CNV,Conveying Components,Conveying Components Compact,CNV-02,Seasonal_Naive,519.0,429.7126981274952,608.2873018725048,382.44685563042617,655.5531443695738,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-07-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,573.4855346679688,504.4446716308594,646.8447875976562,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,504.4446716308594,524.7119750976562,541.9580078125,558.2369995117188,573.4855346679688,587.4812622070312,601.3250122070312,618.0448608398438,646.8447875976562,TiRex2
2026-08-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,549.759033203125,477.1961669921875,640.07470703125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,477.1961669921875,499.483154296875,516.9998168945312,533.63525390625,549.759033203125,565.9276123046875,582.6119384765625,604.0015869140625,640.07470703125,TiRex2
2026-09-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,522.5328979492188,432.491455078125,621.2325439453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,432.491455078125,462.31927490234375,484.25982666015625,503.9706115722656,522.5328979492188,540.6941528320312,559.6671752929688,583.5880126953125,621.2325439453125,TiRex2
2026-10-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,488.242919921875,385.5612487792969,581.557861328125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,385.5612487792969,422.1712951660156,447.3540344238281,468.6982116699219,488.242919921875,506.6692810058594,525.4332275390625,548.1998901367188,581.557861328125,TiRex2
2026-11-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,469.21197509765625,357.4130554199219,555.5932006835938,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,357.4130554199219,398.617919921875,425.7155151367187,448.7462158203125,469.21197509765625,487.62213134765625,505.6812438964844,526.794921875,555.5932006835938,TiRex2
2026-12-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,460.41302490234375,354.1115417480469,549.2759399414062,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,354.1115417480469,393.3805236816406,418.584716796875,440.418701171875,460.41302490234375,479.0583801269531,497.84814453125,520.0029907226562,549.2759399414062,TiRex2
2027-01-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,470.31341552734375,356.1302795410156,558.336669921875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,356.1302795410156,399.1946411132813,426.33782958984375,449.447265625,470.31341552734375,489.42529296875,508.2276916503906,529.8021850585938,558.336669921875,TiRex2
2027-02-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,488.5967712402344,378.540771484375,583.2747802734375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,378.540771484375,420.328369140625,446.640625,468.65423583984375,488.5967712402344,507.6212768554687,527.09765625,550.4364013671875,583.2747802734375,TiRex2
2027-03-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,510.7320861816406,403.48486328125,607.66064453125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,403.48486328125,443.60308837890625,469.726806640625,491.2497253417969,510.7320861816406,529.5078125,549.0435180664062,572.9126586914062,607.66064453125,TiRex2
2027-04-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,535.2726440429688,440.35797119140625,642.5712890625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,440.35797119140625,473.4215698242187,496.32769775390625,516.1279296875,535.2726440429688,554.8660888671875,576.0066528320312,602.3314208984375,642.5712890625,TiRex2
2027-05-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,556.6742553710938,463.27294921875,659.5403442382812,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,463.27294921875,493.8971252441406,516.4132080078125,536.7810668945312,556.6742553710938,576.7631225585938,597.2898559570312,621.5169677734375,659.5403442382812,TiRex2
2027-06-01,CNV,Conveying Components,Conveying Components Standard,CNV-03,TiRex2,568.29052734375,477.1663513183594,673.580810546875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,477.1663513183594,505.6309814453125,527.86328125,548.206298828125,568.29052734375,588.7134399414062,609.8812866210938,634.7648315429688,673.580810546875,TiRex2
2026-07-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2026-08-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2026-09-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2026-10-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2026-11-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2026-12-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2027-01-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2027-02-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2027-03-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2027-04-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2027-05-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2027-06-01,CNV,Conveying Components,Conveying Components Heavy Duty,CNV-04,Mean,594.8055555555555,485.4254137201254,704.1856973909858,427.5230642496176,762.0880468614935,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Mean
2026-07-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,771.1282958984375,687.1105346679688,854.9783935546875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,687.1105346679688,711.2584228515625,732.3729858398438,752.6198120117188,771.1282958984375,787.2531127929688,802.4986572265625,821.1043090820312,854.9783935546875,TiRex2
2026-08-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,709.7677612304688,600.7830200195312,829.4896240234375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,600.7830200195312,634.8241577148438,660.8207397460938,685.9354858398438,709.7677612304688,733.0696411132812,756.5957641601562,785.2197875976562,829.4896240234375,TiRex2
2026-09-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,663.5650634765625,537.085693359375,779.1343383789062,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,537.085693359375,580.8282470703125,610.5894775390625,637.9671020507812,663.5650634765625,687.5368041992188,711.5206909179688,739.8873291015625,779.1343383789062,TiRex2
2026-10-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,628.2857055664062,502.8482971191406,739.384033203125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,502.8482971191406,547.7182006835938,575.7603759765625,601.8977661132812,628.2857055664062,653.3689575195312,678.0487670898438,705.36474609375,739.384033203125,TiRex2
2026-11-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,612.5105590820312,477.9171447753906,717.8201904296875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,477.9171447753906,529.74267578125,559.6341552734375,586.412109375,612.5105590820312,636.634521484375,660.257568359375,686.3837890625,717.8201904296875,TiRex2
2026-12-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,630.745849609375,485.595947265625,739.84130859375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,485.595947265625,542.370849609375,576.2145385742188,604.4371948242188,630.745849609375,655.1118774414062,679.2374877929688,706.4881591796875,739.84130859375,TiRex2
2027-01-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,709.9908447265625,576.687744140625,839.3367309570312,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,576.687744140625,625.2916259765625,656.9581298828125,684.2272338867188,709.9908447265625,735.6112060546875,762.6963500976562,795.0139770507812,839.3367309570312,TiRex2
2027-02-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,739.8841552734375,620.9846801757812,855.1834106445312,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,620.9846801757812,662.3734130859375,690.7505493164062,715.79443359375,739.8841552734375,763.8567504882812,788.3287353515625,816.1377563476562,855.1834106445312,TiRex2
2027-03-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,762.2507934570312,645.5274658203125,862.3333740234375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,645.5274658203125,683.7435913085938,711.730712890625,737.4783325195312,762.2507934570312,785.2387084960938,806.527099609375,828.6807861328125,862.3333740234375,TiRex2
2027-04-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,767.914306640625,656.1988525390625,869.8443603515625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,656.1988525390625,692.24462890625,718.938232421875,743.498779296875,767.914306640625,791.7286987304688,814.166748046875,836.0475463867188,869.8443603515625,TiRex2
2027-05-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,769.9669799804688,657.72802734375,872.8040161132812,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,657.72802734375,694.5113525390625,721.605712890625,746.0026245117188,769.9669799804688,793.4231567382812,815.7619018554688,837.8006591796875,872.8040161132812,TiRex2
2027-06-01,CNV,Conveying Components,Conveying Components Precision,CNV-05,TiRex2,762.9737548828125,651.3087768554688,869.42138671875,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,651.3087768554688,688.1363525390625,715.3637084960938,739.4178466796875,762.9737548828125,786.40869140625,809.2315673828125,832.56103515625,869.42138671875,TiRex2
2026-07-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,763.0,628.8970945419649,897.1029054580351,557.9073045623139,968.092695437686,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-08-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,729.0,594.8970945419649,863.1029054580351,523.9073045623139,934.092695437686,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-09-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,647.0,512.8970945419649,781.1029054580351,441.9073045623139,852.0926954376861,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-10-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,806.0,671.8970945419649,940.1029054580353,600.9073045623139,1011.092695437686,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-11-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,764.0,629.8970945419649,898.1029054580351,558.9073045623139,969.092695437686,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-12-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,769.0,634.8970945419649,903.1029054580353,563.9073045623139,974.092695437686,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-01-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,909.0,774.8970945419649,1043.1029054580351,703.9073045623139,1114.0926954376862,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-02-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,1094.0,959.8970945419647,1228.1029054580351,888.9073045623139,1299.0926954376862,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-03-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,1026.0,891.8970945419649,1160.1029054580351,820.9073045623139,1231.0926954376862,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-04-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,933.0,798.8970945419649,1067.1029054580351,727.9073045623139,1138.0926954376862,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-05-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,890.0,755.8970945419649,1024.1029054580351,684.9073045623139,1095.0926954376862,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-06-01,CNV,Conveying Components,Conveying Components High Capacity,CNV-06,Seasonal_Naive,909.0,774.8970945419649,1043.1029054580351,703.9073045623139,1114.0926954376862,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-07-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Seasonal_Naive,822.0,671.8928875934117,972.1071124065884,592.4309822170948,1051.5690177829051,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-08-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Seasonal_Naive,782.0,631.8928875934117,932.1071124065884,552.4309822170948,1011.5690177829052,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-09-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Seasonal_Naive,856.0,705.8928875934117,1006.1071124065884,626.4309822170948,1085.5690177829051,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-10-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Seasonal_Naive,1123.0,972.8928875934116,1273.1071124065884,893.4309822170948,1352.5690177829051,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-11-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Seasonal_Naive,1002.0,851.8928875934117,1152.1071124065884,772.4309822170948,1231.5690177829051,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2026-12-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Seasonal_Naive,1082.0,931.8928875934116,1232.1071124065884,852.4309822170948,1311.5690177829051,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
2027-01-01,CNV,Conveying Components,Conveying Components Service Kit,CNV-07,Seasonal_Naive,920.0,769.8928875934117,1070.1071124065884,690.4309822170948,1149.5690177829051,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,,Seasonal_Naive
