Month,Product_Group_Code,Product_Group,SKU_Description,SKU,Model,Forecast_Units,PI80_Lower_Units,PI80_Upper_Units,PI95_Lower_Units,PI95_Upper_Units,Interval_Method,Demand_Profile,Q10_Units,Q20_Units,Q30_Units,Q40_Units,Q50_Units,Q60_Units,Q70_Units,Q80_Units,Q90_Units
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,583.8692631218058,413.4487615917698,754.2897646518418,323.23359756887015,844.5049286747414,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,583.8692631218058,405.2738730044536,762.464653239158,310.7311843694774,857.0073418741342,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,583.8692631218058,397.4571406603376,770.2813855832741,298.7765238757763,868.9620023678353,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,ETS,583.8692631218058,389.95524756333816,777.7832786802735,287.3033684590918,880.4351577845198,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Mean,550.75,471.1406978281089,630.359302171891,428.9980789019468,672.5019210980532,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,498.2337774679784,659.7662225320216,455.47872189767094,702.521278102329,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,464.7793127135715,693.2206872864285,404.3145332660274,753.6854667339726,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,439.1087990391242,718.8912009608757,365.05487051092103,792.9451294890789,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,417.4675549359567,740.5324450640433,331.9574437953419,826.0425562046581,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,398.40123613252433,759.5987638674757,302.79802549553597,855.201974504464,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,381.1639663444693,776.8360336555306,276.43589627287656,881.5641037271234,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,365.3126608461692,792.6873391538309,252.19341651638896,905.8065834836112,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,350.55862542714306,807.441374572857,229.62906653205488,928.3709334679452,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,336.701332403935,821.298667596065,208.43616569301275,949.5638343069872,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,323.59477879079986,834.4052212092001,188.3914217015592,969.6085782984408,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,311.12874412693606,846.871255873064,169.3262669094318,988.6737330905682,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Naive,579.0,299.21759807824844,858.7824019217516,151.10974102184207,1006.890258978158,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,571.0,488.01273280600833,653.9872671939917,444.0819272133569,697.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,573.0,490.01273280600833,655.9872671939917,446.0819272133569,699.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,607.0,524.0127328060083,689.9872671939917,480.0819272133569,733.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,559.0,476.01273280600833,641.9872671939917,432.0819272133569,685.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,664.0,581.0127328060083,746.9872671939917,537.081927213357,790.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,552.0,469.01273280600833,634.9872671939917,425.0819272133569,678.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,518.0,435.01273280600833,600.9872671939917,391.0819272133569,644.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,476.0,393.01273280600833,558.9872671939917,349.0819272133569,602.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,400.0,317.01273280600833,482.98726719399167,273.0819272133569,526.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,576.0,493.01273280600833,658.9872671939917,449.0819272133569,702.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,625.0,542.0127328060083,707.9872671939917,498.0819272133569,751.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,Seasonal_Naive,579.0,496.01273280600833,661.9872671939917,452.0819272133569,705.918072786643,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,578.7796630859375,500.6300048828125,655.5206298828125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,500.6300048828125,528.72412109375,547.9756469726562,564.0292358398438,578.7796630859375,593.234375,608.665283203125,627.326904296875,655.5206298828125
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,574.8494873046875,485.36859130859375,659.899658203125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,485.36859130859375,518.5238037109375,540.7926025390625,558.6185302734375,574.8494873046875,591.246826171875,608.4368896484375,628.7870483398438,659.899658203125
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,573.9044189453125,479.345947265625,663.3372192382812,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,479.345947265625,513.8348388671875,537.6897583007812,556.7658081054688,573.9044189453125,590.9324951171875,608.7203979492188,630.0924072265625,663.3372192382812
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,569.0285034179688,469.95263671875,660.0069580078125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,469.95263671875,506.36224365234375,531.724365234375,551.5916137695312,569.0285034179688,586.3091430664062,604.378173828125,626.1875610351562,660.0069580078125
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,566.0352172851562,463.8683166503906,660.9730224609375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,463.8683166503906,500.9001159667969,526.94287109375,547.774169921875,566.0352172851562,583.9525756835938,602.68212890625,625.4053344726562,660.9730224609375
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,562.5458984375,456.424560546875,661.1358642578125,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,456.424560546875,495.0521240234375,522.0042114257812,543.7323608398438,562.5458984375,580.87353515625,600.2064819335938,624.0067749023438,661.1358642578125
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,560.9484252929688,451.3893432617187,662.958740234375,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,451.3893432617187,491.2249755859375,518.8519287109375,541.3528442382812,560.9484252929688,579.9299926757812,600.0660400390625,624.671875,662.958740234375
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,559.6278686523438,450.4542236328125,659.5859985351562,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,450.4542236328125,490.3369140625,517.63037109375,540.1287231445312,559.6278686523438,578.2953491210938,598.13037109375,622.2803344726562,659.5859985351562
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,558.6104125976562,449.7317504882813,658.7603759765625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,449.7317504882813,489.0439147949219,516.3560180664062,539.0230712890625,558.6104125976562,577.1094360351562,597.01611328125,621.3897094726562,658.7603759765625
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,558.6920166015625,444.9830932617187,661.7938842773438,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,444.9830932617187,486.6349487304687,515.0108032226562,538.48291015625,558.6920166015625,577.6693725585938,598.0374145507812,623.1148681640625,661.7938842773438
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,561.3318481445312,449.5941162109375,665.2363891601562,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,449.5941162109375,489.9690856933594,517.6672973632812,540.9683837890625,561.3318481445312,580.5739135742188,601.2684326171875,626.3594360351562,665.2363891601562
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Compact,BRG-02,TiRex2,564.1602172851562,454.6158752441406,666.8394775390625,,,Native TiRex2 marginal q10-q90 interval; no native 95% interval,Seasonal,454.6158752441406,494.0442810058594,521.0973510742188,543.935302734375,564.1602172851562,583.2938842773438,603.8716430664062,628.6510009765625,666.8394775390625
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,753.3784425279385,669.4092532018118,837.3476318540653,624.9586494310481,881.798235624829,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,721.2244109804968,637.2552216543701,805.1936003066236,592.8046178836064,849.6442040773873,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,719.3829661042176,635.4137767780909,803.3521554303444,590.9631730073272,847.8027592011081,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,634.223024241892,550.2538349157652,718.1922135680187,505.8032311450016,762.6428173387824,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,621.3888764191014,537.4196870929746,705.3580657452281,492.969083322211,749.8086695159918,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,604.576983117241,520.6077937911142,688.5461724433677,476.1571900203506,732.9967762141314,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,622.65104373352,538.6818544073933,706.6202330596468,494.2312506366297,751.0708368304104,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,666.548818281427,582.5796289553002,750.5180076075537,538.1290251845367,794.9686113783173,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,653.1221855284037,569.152996202277,737.0913748545305,524.7023924315133,781.5419786252942,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-04-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,736.5696860637524,652.6004967376257,820.5388753898792,608.1498929668621,864.9894791606428,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-05-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,699.3784425279387,615.4092532018119,783.3476318540654,570.9586494310483,827.798235624829,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-06-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,ARIMA,785.0481249121246,701.0789355859979,869.0173142382514,656.6283318152343,913.467918009015,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-07-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,760.2285714285714,663.1778302191071,857.2793126380357,611.8022711863068,908.654871670836,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-08-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,761.4571428571429,622.3134689752446,900.6008167390412,548.6552573791948,974.259028335091,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-09-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,762.6857142857143,589.9826545671992,935.3887740042294,498.55917722802207,1026.8122513434066,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-10-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,763.9142857142857,561.8870575155572,965.9415139130142,454.94030307341166,1072.8882683551597,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-11-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,765.1428571428571,536.3920663815475,993.8936479041668,415.2987124504044,1114.98700183531,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2026-12-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,766.3714285714286,512.674528990596,1020.0683281522612,378.3755027449061,1154.3673543979512,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-01-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,767.6,490.254405690898,1044.945594309102,343.43651666353594,1191.763483336464,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-02-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,768.8285714285714,468.82472186801976,1068.832420989123,310.0122770470169,1227.644865810126,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
2027-03-01,BRG,Industrial Bearings,Industrial Bearings Standard,BRG-03,Drift,770.0571428571429,448.1762486394673,1091.9380370748186,277.78279593291444,1262.3314897813714,Native fable 80% and 95% model intervals,Seasonal,,,,,,,,,
